Record_ID,Auction_ID,Bidder_ID,Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
663,2079,r***f,0.027027027,0.166666667,0,0.0001504630,0,0,0.0001504630,0.933333333,1,0
664,2079,h***m,0.052631579,0.166666667,0,0.1429166667,0,0,0.1429166667,0.727272727,1,0
665,2079,l***u,0.166666667,0.166666667,0,0.4338773148,0,0,0.4338773148,0.8,1,0
666,539,r***b,0.105263158,0.083333333,0,0.0578091931,0.25,0,0.0577959656,0,7,0
668,539,o***4,0,0.041666667,0,0.1035218254,0.25,0,0.1035218254,0,7,0
670,240,s***.,0.5,0.037037037,0,0.4391121032,0.333333333,0.961233291,0.4391121032,0,7,0
675,2381,c***a,0.035714286,0.2,0,0.0075694444,0,0.993592814,0.0075694444,0.875,1,0
676,2381,u***b,0.285714286,0.4,0,0.0003125000,0,0.993592814,0.0000347222,0.666666667,1,0
682,506,z***n,0.25,0.058823529,0,0.0077739198,0,0,0.0077739198,0,3,0
687,1342,s***i,0.010309278,0.041666667,0,0.1680856481,0.25,0.999935281,0.1680856481,0,10,0
688,1342,0***e,0.035087719,0.083333333,0,0.5447754630,0.25,0.999935281,0.5447500000,0,10,0
690,1342,m***m,0.010638298,0.041666667,0,0.6519664352,0.25,0.999935281,0.6519664352,0,10,0
691,1342,s***s,0.010204082,0.041666667,0,0.7584687500,0.25,0.999935281,0.7584687500,0,10,0
692,1342,h***a,0.045454545,0.041666667,0,0.7099409722,0.25,0.999935281,0.7099409722,0,10,0
693,1342,i***r,0.051724138,0.125,0,0.9377731481,0.25,0.999935281,0.8829270833,1,10,0
694,1342,s***y,0.090909091,0.041666667,0,0.7663587963,0.25,0.999935281,0.7663587963,0,10,0
696,1342,p***_,0.222222222,0.083333333,0,0.9379259259,0.25,0.999935281,0.9379259259,0,10,0
698,1628,m***t,0.181818182,0.105263158,0,0.0152546296,0.526315789,0.993592814,0.0116418651,1,7,0
700,1628,5***b,1,0.157894737,0,0.0138888889,0.526315789,0.993592814,0.0028257275,1,7,0
702,1628,v***i,0.2,0.026315789,0,0.0186838624,0.526315789,0.993592814,0.0186838624,0,7,0
704,1628,0***f,0,0.026315789,0,0.0881812169,0.526315789,0.993592814,0.0881812169,0,7,0
705,1628,b***m,0.25,0.026315789,0,0.1245238095,0.526315789,0.993592814,0.1245238095,0,7,0
706,1628,l***b,0.333333333,0.026315789,0,0.1375496032,0.526315789,0.993592814,0.1375496032,0,7,0
707,1628,l***o,0.15625,0.131578947,0.5,0.7158134921,0.526315789,0.993592814,0.4377612434,0.923076923,7,1
708,1628,x***o,0.5,0.078947368,0,0.7073974868,0.526315789,0.993592814,0.7073974868,0,7,0
710,1083,7***k,0.066666667,0.083333333,0,0.3870370370,0,0,0.3870370370,0,1,0
711,1083,k***2,0.333333333,0.083333333,0,0.6725462963,0,0,0.6725462963,0,1,0
712,1968,1***i,0.08,0.4,0,0.0108935185,0,0,0.0054861111,1,5,0
715,1185,b***r,0.043478261,0.0625,0,0.4627149471,0,0,0.4627149471,0,7,0
716,1185,c***l,0.043478261,0.0625,0,0.8756564153,0,0,0.8756564153,0,7,0
720,1185,0***u,0.083333333,0.0625,0,0.8759292328,0,0,0.8759292328,0,7,0
723,2387,0***i,0.03030303,0.020833333,0,0.8985466270,0.625,0.993592814,0.8985466270,0,7,0
724,2387,f***k,1,0.041666667,0,0.8976570767,0.625,0.993592814,0.8976471561,0,7,0
729,1370,o***l,0.028571429,0.052631579,0,0.8741848545,0.052631579,0,0.8741848545,0,7,0
730,332,e***t,0.017241379,0.071428571,0,0.0000049603,0,0,0.0000049603,0,7,0
733,332,p***p,0.03125,0.071428571,0,0.0149785053,0,0,0.0149785053,0,7,0
734,332,s***n,0.047058824,0.285714286,0.5,0.0054431217,0,0,0.0028141534,0.935483871,7,1
737,1083,n***n,0.012987013,0.083333333,0,0.7967708333,0,0,0.7967708333,0,1,0
738,1083,d***0,0.076923077,0.083333333,0,0.8589120370,0,0,0.8589120370,0,1,0
739,1083,p***p,0.03125,0.083333333,0,0.9026851852,0,0,0.9026851852,0,1,0
740,1083,l***a,0.016129032,0.083333333,0,0.9048842593,0,0,0.9048842593,0,1,0
741,1083,6***6,0.090909091,0.083333333,0,0.9050115741,0,0,0.9050115741,0,1,0
742,332,e***1,0.25,0.071428571,0,0.1143039021,0,0,0.1143039021,0,7,0
743,332,h***i,0.083333333,0.142857143,0,0.1403141534,0,0,0.0081332672,0.909090909,7,0
744,332,s***3,0.444444444,0.285714286,0.5,0.4201190476,0,0,0.1906944444,1,7,1
745,332,u***2,0.142857143,0.071428571,0,0.3979067460,0,0,0.3979067460,0,7,0
746,600,_***w,0.1,0.076923077,0,0.8772982804,0.307692308,0.993592814,0.6933597884,0,7,0
747,1668,n***n,0.012987013,0.166666667,0,0.2715185185,0,0,0.2715185185,0.833333333,5,0
748,1668,3***9,0.066666667,0.166666667,0,0.0000023148,0,0,0.0000023148,0.8,5,0
749,1668,r***r,0.008695652,0.166666667,0,0.5594421296,0,0,0.5594421296,0.87755102,5,0
753,1668,a***s,0.025974026,0.333333333,0,0.7472384259,0,0,0.5700717593,0.923076923,5,0
754,1668,m***t,0.045454545,0.166666667,0,0.6160324074,0,0,0.6160324074,1,5,0
756,2387,t***i,0.028571429,0.020833333,0,0.0000181878,0.625,0.993592814,0.0000181878,0,7,0
759,1316,i***l,0.022222222,0.125,0,0.0000611772,0,0,0.0000611772,0.727272727,7,0
760,1316,t***i,0.057142857,0.25,0,0.6185119048,0,0,0.6185119048,0.947368421,7,0
761,1316,a***c,0.045454545,0.125,0,0.3255257937,0,0,0.3255257937,0.928571429,7,0
762,1316,l***a,0.032258065,0.25,0,0.5500876323,0,0,0.5500810185,0.75,7,0
763,1316,l***r,0.043478261,0.125,0,0.8597966270,0,0,0.8597966270,0.882352941,7,0
766,2516,a***d,0.117647059,0.125,0,0.0012880291,0.4375,0.993592814,0.0006101190,0.923076923,7,0
768,2273,n***a,0.126984127,0.173913043,1,0.4968865741,0.608695652,0.993592814,0.4967361111,0.80952381,1,1
775,171,u***u,0.028571429,0.076923077,0,0.0005572090,0,0,0.0005572090,0,7,0
779,2273,z***o,0.25,0.065217391,0,0.9851967593,0.608695652,0.993592814,0.9851041667,0,1,0
782,2516,h***b,0.02173913,0.03125,0,0.0000033069,0.4375,0.993592814,0.0000033069,0,7,0
783,2516,u***u,0.028571429,0.03125,0,0.0000066138,0.4375,0.993592814,0.0000066138,0,7,0
785,1473,-***u,0.111111111,0.045454545,0,0.9336651235,0.181818182,0,0.9336651235,0,3,0
788,1316,a***k,0.013333333,0.125,0,0.9806613757,0,0,0.9806613757,0.891891892,7,0
795,603,r***a,0.026086957,0.375,0.5,0.0132523148,0,0,0.0010995370,0.926829268,1,1
800,1439,a***1,0.051282051,0.153846154,0,0.0023070988,0,0.993592814,0.0000347222,0.846153846,3,0
810,1323,e***e,0.007246377,0.1,0,0.6933652220,0,0,0.6933652220,0.865671642,7,0
812,2257,r***o,0.093023256,0.4,0,0.0109652778,0,0,0.0013333333,0.866666667,5,0
813,2257,p***z,1,0.2,0,0.0019629630,0,0,0.0007546296,0,5,0
818,2257,k***r,0.142857143,0.2,0,0.0075486111,0,0,0.0075393519,1,5,0
819,1355,j***a,0.518518519,0.777777778,1,0.9983283730,0.5,0.999935281,0.9983151455,1,7,1
832,1530,e***a,0.040816327,0.105263158,0,0.6824614198,0.052631579,0,0.6824266975,0.925925926,3,0
836,496,l***x,0.25,0.02173913,0,0.0000099206,0.608695652,0.999935281,0.0000099206,0,7,0
838,1323,z***z,0.205128205,0.8,1,0.4262302281,0,0,0.4262027800,0.5,7,1
841,733,y***r,0.2,0.05,0,0.0013703704,0.1,0,0.0013703704,0,5,0
842,733,a***p,0.25,0.05,0,0.0289722222,0.1,0,0.0289722222,0,5,0
843,733,n***n,0.025974026,0.1,0,0.0805069444,0.1,0,0.0804675926,0.833333333,5,0
844,733,1***4,0.028571429,0.05,0,0.1707407407,0.1,0,0.1707407407,0,5,0
846,733,1***2,0.235294118,0.2,1,0.1289907407,0.1,0,0.1030902778,0.818181818,5,1
848,1818,g***c,0,0.0625,0,0.0000154321,0,0,0.0000154321,0,3,0
849,1818,r***m,0.04,0.0625,0,0.0826273148,0,0,0.0826273148,0,3,0
850,1818,m***s,0.2,0.0625,0,0.0004976852,0,0,0.0004976852,0,3,0
851,1818,c***h,0.04,0.0625,0,0.1350424383,0,0,0.1350424383,0,3,0
853,631,n***c,0.047619048,0.142857143,0,0.0072500000,0,0,0.0072500000,0.888888889,5,0
855,631,h***m,0.157894737,0.428571429,0,0.0250393519,0,0,0.0250393519,0.727272727,5,0
857,916,a***k,0.013333333,0.021276596,0,0.3010135582,0.617021277,0.993592814,0.3010135582,0,7,0
859,916,c***2,0.466666667,0.29787234,1,0.5898296958,0.617021277,0.993592814,0.5351884921,1,7,1
866,65,6***c,0,0.0625,0,0.0000132275,0,0,0.0000132275,0,7,0
867,65,y***m,0.315789474,0.375,1,0.0000826720,0,0,0.0000264550,0.5,7,1
868,65,i***b,0.1,0.0625,0,0.0100066138,0,0,0.0100066138,0,7,0
870,631,a***a,0.003021148,0.142857143,0,0.1400949074,0,0,0.1400949074,0.848214286,5,0
871,631,c***b,0.4,0.285714286,0,0.1432500000,0,0,0.1431875000,1,5,0
872,916,r***h,0.016393443,0.042553191,0,0.5484209656,0.617021277,0.993592814,0.5484160053,0,7,0
873,916,2***1,0.055555556,0.021276596,0,0.9867013889,0.617021277,0.993592814,0.9867013889,0,7,0
876,1001,s***i,0.020618557,0.117647059,0,0.0107060185,0,0,0.0106481481,0.75,1,0
877,1001,a***r,0.014925373,0.058823529,0,0.5889930556,0,0,0.5889930556,0,1,0
888,65,9***y,0.714285714,0.3125,1,0.0143733466,0,0,0.0143634259,1,7,1
889,65,0***e,0.01754386,0.0625,0,0.0202414021,0,0,0.0202414021,0,7,0
893,97,4***1,0.692307692,0.5625,1,0.0290277778,0,0,0.0096990741,1,1,1
903,97,6***l,0.25,0.0625,0,0.4203240741,0,0,0.4203240741,0,1,0
904,348,a***l,0.032786885,0.2,0,0.0604089506,0,0.993592814,0.0604012346,0.833333333,3,0
906,348,y***e,0.020833333,0.1,0,0.2778665123,0,0.993592814,0.2778665123,1,3,0
907,348,o***t,0.030769231,0.2,0,0.8053279321,0,0.993592814,0.8052854938,0.782608696,3,0
911,348,s***r,0.047619048,0.1,0,0.9871913580,0,0.993592814,0.9871913580,0.846153846,3,0
912,733,d***d,0.038461538,0.05,0,0.1753935185,0.1,0,0.1753935185,0,5,0
913,733,i***i,0.008264463,0.05,0,0.1969629630,0.1,0,0.1969629630,0,5,0
914,733,2***2,0.035087719,0.1,0,0.2790740741,0.1,0,0.2790648148,0.866666667,5,0
915,733,c***i,0.022727273,0.05,0,0.3905300926,0.1,0,0.3905300926,0,5,0
919,1418,a***e,0.046511628,0.081632653,0,0.9408950617,0.632653061,0.993592814,0.3839390432,0,3,0
920,1418,r***i,0.066666667,0.020408163,0,0.7527469136,0.632653061,0.993592814,0.7527469136,0,3,0
921,1418,u***h,0.076923077,0.020408163,0,0.8772029321,0.632653061,0.993592814,0.8772029321,0,3,0
933,1175,g***g,0.085714286,0.25,0,0.0020519180,0,0,0.0000181878,1,7,0
934,1175,e***d,0.037037037,0.083333333,0,0.0021263228,0,0,0.0021263228,0,7,0
936,1175,y***e,0.020833333,0.083333333,0,0.0123065476,0,0,0.0123065476,0,7,0
937,1175,s***r,0.047619048,0.083333333,0,0.2611276455,0,0,0.2611276455,0,7,0
939,1175,o***h,0.058823529,0.083333333,0,0.7726008598,0,0,0.7726008598,0,7,0
940,1962,y***s,0.027027027,0.076923077,0,0.9983487654,0,0,0.9983487654,0,3,0
941,1644,e***s,0.115384615,0.073170732,0,0.4470800265,0.56097561,0.993528095,0.3384060847,0,7,0
942,944,_***s,0.230769231,0.088235294,0.5,0.9630555556,0.470588235,0.993592814,0.9594444444,0,7,0
946,1644,5***t,0.125,0.024390244,0,0.9939864418,0.56097561,0.993528095,0.9939864418,0,7,0
947,1644,i***c,0.057142857,0.048780488,0,0.9974900794,0.56097561,0.993528095,0.9974900794,0,7,0
948,1644,i***e,0.038461538,0.024390244,0,0.9987748016,0.56097561,0.993528095,0.9987748016,0,7,0
951,1126,k***b,0,0.142857143,0,0.0000099206,0,0,0.0000099206,0,7,0
952,1943,z***4,1,0.09375,0.5,0.3320254630,0.4375,0.993592814,0.3316319444,0,3,0
953,1943,l***h,0.058823529,0.03125,0,0.7090354938,0.4375,0.993592814,0.7090354938,0,3,0
954,1943,7***4,0.75,0.1875,1,0.6049807099,0.4375,0.993592814,0.6049537037,1,3,1
957,476,d***r,0.428571429,0.206896552,1,0.3379398148,0.379310345,0.993592814,0.3376736111,1,1,1
961,476,i***0,0.023255814,0.034482759,0,0.3737615741,0.379310345,0.993592814,0.3737615741,0,1,0
962,476,a***m,0.012345679,0.034482759,0,0.4236342593,0.379310345,0.993592814,0.4236342593,0,1,0
963,476,8***_,1,0.103448276,0.5,0.5342476852,0.379310345,0.993592814,0.5337500000,1,1,1
972,189,n***s,0.043478261,0.05,0,0.2837847222,0.1,0,0.2837847222,0,3,0
975,944,t***e,0.010638298,0.029411765,0,0.9745849868,0.470588235,0.993592814,0.9745849868,0,7,0
976,944,e***t,0.017241379,0.029411765,0,0.9853786376,0.470588235,0.993592814,0.9853786376,0,7,0
977,944,p***a,0.095238095,0.058823529,0,0.9897288360,0.470588235,0.993592814,0.9897139550,0,7,0
978,944,j***0,0.142857143,0.029411765,0,0.9906613757,0.470588235,0.993592814,0.9906613757,0,7,0
980,1644,.***o,0.5,0.097560976,0,0.9979332011,0.56097561,0.993528095,0.9979050926,0,7,0
986,1126,4***0,0.181818182,0.285714286,0,0.0100363757,0,0,0.0000148810,1,7,0
987,1126,2***e,0.2,0.142857143,0,0.0002000661,0,0,0.0002000661,1,7,0
988,1126,e***e,0.007246377,0.142857143,0,0.0008416005,0,0,0.0008416005,0.865671642,7,0
989,1126,r***a,0.017391304,0.285714286,0,0.4214186508,0,0,0.0069527116,0.926829268,7,0
992,1829,e***2,0.222222222,0.222222222,0,0.0054282407,0,0,0.0020794753,0.333333333,3,0
994,1829,.***s,0,0.111111111,0,0.0385455247,0,0,0.0385455247,1,3,0
995,1829,e***b,0.666666667,0.222222222,0,0.0061265432,0,0,0.0059375000,0.5,3,0
997,1892,4***9,0.235294118,0.266666667,0.5,0.7676234568,0,0,0.7676041667,0.888888889,3,0
998,1513,t***c,0.043478261,0.066666667,0,0.0002932099,0,0,0.0002932099,0,3,0
999,427,o***_,0.5,0.1,0,0.9984452160,0,0.993592814,0.9984452161,1,3,0
1000,577,m***a,0.034482759,0.166666667,0,0.8713541667,0,0.993592814,0.8713541667,0.851851852,1,0
1001,995,u***i,0.25,0.268292683,1,0.9711496914,0.56097561,0.993592814,0.9710378086,0.909090909,3,1
1003,1513,t***h,0.352941176,0.4,0,0.0010185185,0,0,0.0001080247,0.625,3,0
1005,1013,h***m,0.105263158,0.153846154,0,0.6467037037,0,0,0.6467037037,0.727272727,5,0
1006,1013,l***e,0.028571429,0.076923077,0,0.0157222222,0,0,0.0157222222,0,5,0
1007,1013,a***u,0.03125,0.076923077,0,0.1065671296,0,0,0.1065671296,0,5,0
1008,1013,c***a,0.035714286,0.076923077,0,0.1502083333,0,0,0.1502083333,0,5,0
1009,556,0***e,0.01754386,0.018181818,0,0.0001003086,0.672727273,0.99935281,0.0001003086,0,3,0
1010,556,e***d,0.037037037,0.018181818,0,0.0023186728,0.672727273,0.99935281,0.0023186728,0,3,0
1011,556,0***s,0.166666667,0.018181818,0,0.0530632716,0.672727273,0.99935281,0.0530632716,0,3,0
1012,1577,o***t,0.323076923,0.525,0.5,0.9887268519,0.55,0.993592814,0.9883449074,0.782608696,1,1
1016,255,m***y,0.055555556,0.142857143,0,0.0000077160,0,0,0.0000077160,0.5,3,0
1020,255,i***j,0.04,0.142857143,0,0.0000154321,0,0,0.0000154321,0.75,3,0
1022,255,_***0,0.166666667,0.142857143,0,0.0046103395,0,0,0.0046103395,1,3,0
1023,255,s***p,0.0625,0.142857143,0,0.1479089506,0,0,0.1479089506,0.857142857,3,0
1024,255,i***t,0.033333333,0.142857143,0,0.1890509259,0,0,0.1890509259,0.636363636,3,0
1025,255,e***_,0.05,0.142857143,0,0.3036921296,0,0,0.3036921296,0.833333333,3,0
1029,2381,j***o,0.090909091,0.2,0,0.9843634259,0,0.993592814,0.9843634259,1,1,0
1031,1342,s***n,0.011764706,0.041666667,0,0.9840787037,0.25,0.999935281,0.9840787037,0,10,0
1032,1745,d***h,0.083333333,0.1,0,0.0000231481,0,0,0.0000231481,0.75,3,0
1033,1745,g***g,0.028571429,0.1,0,0.9367554012,0,0,0.9367554012,1,3,0
1037,1745,n***l,0.027027027,0.1,0,0.3940625000,0,0,0.3940625000,0.777777778,3,0
1038,459,t***j,0.047619048,0.111111111,0,0.0001388889,0,0,0.0001388889,0.833333333,1,0
1039,459,l***y,0.111111111,0.111111111,0,0.0000694444,0,0,0.0000694444,0.833333333,1,0
1040,459,n***c,0.047619048,0.111111111,0,0.0288425926,0,0,0.0288425926,0.888888889,1,0
1041,459,o***9,0.125,0.111111111,0,0.0002083333,0,0,0.0002083333,0.75,1,0
1042,459,z***z,0.025641026,0.111111111,0,0.0066435185,0,0,0.0066435185,0.5,1,0
1044,459,e***i,0.022727273,0.111111111,0,0.0389467593,0,0,0.0389467593,0.9375,1,0
1045,224,d***d,0.038461538,0.090909091,0,0.0000099206,0,0,0.0000099206,0,7,0
1047,224,n***s,0.043478261,0.090909091,0,0.0016352513,0,0,0.0016352513,0,7,0
1051,1896,a***6,0.106060606,0.212121212,0,0.4438888889,0.454545455,0,0.4438888889,0.714285714,1,0
1053,1896,k***r,0.214285714,0.090909091,0,0.8090972222,0.454545455,0,0.4075462963,0,1,0
1054,1896,3***7,1,0.242424242,0,0.5909722222,0.454545455,0,0.3989930556,1,1,0
1057,1896,n***a,0.142857143,0.272727273,1,0.9160185185,0.454545455,0,0.9150462963,0.80952381,1,1
1062,105,a***a,0.006042296,0.333333333,0,0.0000578704,0,0,0.0000231481,0.848214286,1,0
1066,1896,6***2,0.1,0.03030303,0,0.9714236111,0.454545455,0,0.9714236111,0,1,0
1067,105,l***e,0.028571429,0.166666667,0,0.0001157407,0,0,0.0001157407,0.76,1,0
1068,105,m***r,0.05,0.333333333,0,0.1073495370,0,0,0.1067476852,1,1,0
1078,192,a***c,0.045454545,0.02,0,0.9816782407,0.64,0.993592814,0.9816782407,0,5,0
1079,192,e***c,0.604651163,0.52,1,0.9964259259,0.64,0.993592814,0.9940925926,0.909090909,5,1
1082,1009,3***t,0.2,0.083333333,0,0.2018711420,0,0,0.2018711420,0,3,0
1083,1009,0***a,0.043478261,0.083333333,0,0.3393171296,0,0,0.3393171296,0,3,0
1084,1009,6***2,0.1,0.083333333,0,0.4971219136,0,0,0.4971219136,0,3,0
1085,1009,o***y,0.1,0.166666667,0,0.7455478395,0,0,0.7455362654,1,3,0
1088,1896,t***c,0.043478261,0.03030303,0,0.9806250000,0.454545455,0,0.9806250000,0,1,0
1089,2060,a***a,0.006042296,0.074074074,0,0.1221263228,0.333333333,0,0.1221263228,0,7,0
1094,1439,-***-,0.428571429,0.461538462,1,0.1488425926,0,0.993592814,0.1488001543,0.8,3,1
1096,1439,o***o,0.009803922,0.076923077,0,0.4389236111,0,0.993592814,0.4389236111,0,3,0
1097,1439,r***o,0.069767442,0.230769231,0.5,0.6134297840,0,0.993592814,0.6134104938,0.866666667,3,0
1098,1473,r***m,0.24,0.272727273,1,0.2445794753,0.181818182,0,0.1924614198,1,3,1
1102,2507,a***i,0.011235955,0.142857143,0,0.1516396605,0,0,0.1516396605,0.84375,3,0
1103,2516,t***t,0.060606061,0.0625,0,0.6432357804,0.4375,0.993592814,0.6432357804,0,7,0
1104,2273,s***o,0.153846154,0.086956522,0,0.9854513889,0.608695652,0.993592814,0.9837152778,0,1,0
1105,2516,e***z,0.074074074,0.0625,0,0.1342576058,0.4375,0.993592814,0.1342443783,0,7,0
1106,2507,t***i,0.028571429,0.142857143,0,0.1705092593,0,0,0.1705092593,0.947368421,3,0
1107,2507,_***t,0.2,0.142857143,0,0.4678665123,0,0,0.4678665123,1,3,0
1108,2507,i***e,0.153846154,0.571428571,0.5,0.4977391975,0,0,0.4594251543,0.8,3,0
1110,276,1***o,0.2,0.090909091,0,0.7764037698,0,0,0.7764037698,0,7,0
1112,1314,8***a,0.090909091,0.307692308,0,0.3147453704,0,0,0,0.863636364,1,0
1113,1214,n***e,0.028169014,0.181818182,0,0.5247129630,0,0,0.5247129630,1,5,0
1114,1214,g***s,0.041666667,0.090909091,0,0.9883425926,0,0,0.9883425926,0,5,0
1115,171,s***s,0.010204082,0.076923077,0,0.0000132275,0,0,0.0000132275,0,7,0
1116,171,m***a,0.017241379,0.076923077,0,0.0001984127,0,0,0.0001984127,0,7,0
1118,171,a***o,0.033613445,0.307692308,0,0.1203356481,0,0,0.1203240741,0.757575758,7,0
1119,544,r***u,0.027027027,0.166666667,0,0.0049614198,0,0,0.0049614198,0.666666667,3,0
1120,544,l***i,0.0625,0.833333333,1,0.0001620370,0,0,0.0000424383,0.954545455,3,1
1124,871,b***a,0.016666667,0.032258065,0,0.8797949735,0.419354839,0.993592814,0.8797949735,0,7,0
1125,871,l***e,0.028571429,0.032258065,0,0.8918253968,0.419354839,0.993592814,0.8918253968,0,7,0
1126,871,n***d,0.025,0.032258065,0,0.9111871693,0.419354839,0.993592814,0.9111871693,0,7,0
1127,1012,e***r,0.037735849,0.142857143,0,0.0143632565,0,0,0.0143279080,0.782608696,3,0
1129,1012,a***v,0.057142857,0.142857143,0,0.3366194307,0,0,0.2707770376,0.916666667,3,0
1132,871,n***t,0.010416667,0.032258065,0,0.9994791667,0.419354839,0.993592814,0.9994791667,0,7,0
1133,2116,s***.,0.5,0.027777778,0,0.9849652778,0.5,0.993592814,0.9849652778,0,3,0
1135,2116,n***d,0.025,0.027777778,0,0.9893479938,0.5,0.993592814,0.9893479938,0,3,0
1139,571,k***r,0.142857143,0.133333333,0,0.8588872354,0,0.993592814,0.0256597222,1,7,0
1141,571,a***u,0.03125,0.066666667,0,0.3318882275,0,0.993592814,0.3318882275,0,7,0
1142,571,b***b,0.077922078,0.4,1,0.4493832672,0,0.993592814,0.4492824074,0.774193548,7,1
1148,71,t***s,0.025641026,0.018518519,0,0.6835218254,0.666666667,0.999935281,0.6835218254,0,7,0
1150,42,6***a,0.25,0.066666667,0,0.0170331790,0,0.993592814,0.0170331790,0,3,0
1153,605,i***i,0.016528926,0.222222222,0,0.2826951058,0,0,0.0425843254,0.818181818,7,0
1154,605,o***j,0.111111111,0.111111111,0,0.0438872354,0,0,0.0438872355,0.833333333,7,0
1155,605,s***p,0.0625,0.111111111,0,0.0935003307,0,0,0.0935003307,0.857142857,7,0
1156,605,r***e,0.029850746,0.222222222,0,0.0462764550,0,0,0.0462714947,0.806451613,7,0
1159,210,e***r,0.037735849,0.333333333,0,0.0011292989,0,0,0.0000016534,0.782608696,7,0
1160,210,i***c,0.028571429,0.166666667,0,0.0000016534,0,0,0.0000016534,0.866666667,7,0
1162,210,k***r,0.214285714,0.5,0.5,0.0223578042,0,0,0.0217923280,1,7,1
1165,1207,m***m,0.010638298,0.125,0,0.2174966931,0,0,0.2174966931,0.806451613,7,0
1167,1548,a***1,0.051282051,0.2,0,0.1263078704,0,0,0.0271157407,0.846153846,5,0
1168,1548,l***0,0.25,0.2,0,0.0447337963,0,0,0.0141296296,1,5,0
1170,1548,i***m,0.034482759,0.1,0,0.1268865741,0,0,0.1268865741,0.933333333,5,0
1171,1548,0***l,0.037037037,0.1,0,0.5073796296,0,0,0.5073796296,0.8,5,0
1174,2516,d***s,0.25,0.03125,0,0.3085251323,0.4375,0.993592814,0.3085251323,0,7,0
1175,2516,y***e,0.125,0.1875,1,0.9743237434,0.4375,0.993592814,0.9743039021,1,7,1
1179,953,o***r,0.025641026,0.047619048,0,0.8190244709,0.142857143,0,0.8190244709,0,7,0
1191,664,m***k,0.090909091,0.125,0,0.0877662037,0,0.935345672,0.0877662037,0.777777778,3,0
1192,664,u***h,0.076923077,0.125,0,0.0000231481,0,0.935345672,0.0000231481,1,3,0
1197,787,8***i,0.384615385,0.208333333,0,0.3390354938,0.25,0,0.3390084877,0.833333333,3,0
1198,1591,z***y,0.210526316,0.285714286,1,0.2626785714,0,0.993592814,0.2371544312,1,7,1
1205,1664,-***r,0.066666667,0.04,0,0.0028125000,0.28,0,0.0028125000,0,1,0
1208,1591,h***_,0.032258065,0.071428571,0,0.6112764550,0,0.993592814,0.6112764550,0,7,0
1209,655,i***0,0.11627907,0.106382979,0,0.6791451720,0.617021277,0.993592814,0.4708812831,0.916666667,7,0
1211,998,a***b,0.017241379,0.05,0,0.5045486111,0.1,0,0.5045486111,0,3,0
1212,998,a***k,0.013333333,0.05,0,0.6653279321,0.1,0,0.6653279321,0,3,0
1214,533,c***o,0.090909091,0.041666667,0,0.6282556217,0.25,0.999935281,0.6282556217,0,7,0
1217,1186,a***n,0.01,0.038461538,0,0.0000115741,0.307692308,0.999935281,0.0000115741,0,1,0
1218,1818,_***h,0.428571429,0.1875,0.5,0.2489814815,0,0,0.2454166667,0.666666667,3,0
1219,1186,l***i,0.0125,0.038461538,0,0.0226041667,0.307692308,0.999935281,0.0226041667,0,1,0
1220,1818,g***r,0.146341463,0.375,1,0.8957175926,0,0,0.8653858025,0.944444444,3,1
1223,1186,u***u,0.085714286,0.115384615,0,0.2306018519,0.307692308,0.999935281,0.1406712963,0.736842105,1,0
1224,533,t***b,0.2,0.041666667,0,0.6763839286,0.25,0.999935281,0.6763839286,0,7,0
1225,533,i***0,0.023255814,0.041666667,0,0.8143336640,0.25,0.999935281,0.8143336640,0,7,0
1226,533,2***1,0.5,0.375,1,0.8242410714,0.25,0.999935281,0.8242030423,0.666666667,7,1
